Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore,label
2024-03-04 20:00:00,68430.00,68888.00,67592.40,67750.0,4970.905,1709585999999,339289432.18690,5595,2466.475,169187980.70380,0,1
2024-03-04 21:00:00,67750.00,69999.90,67585.70,68300.0,6543.347,1709589599999,448635166.88120,7005,3450.867,238154725.42600,0,1
2024-03-04 22:00:00,68430.00,69649.90,68263.00,69244.0,5309.409,1709593199999,366675062.27150,4304,3140.152,217615073.33950,0,2
2024-03-04 23:00:00,68837.00,69899.90,68623.00,69516.0,4014.43,1709596799999,278611806.85890,4803,2284.613,159312679.66370,0,2
2024-03-05 00:00:00,69244.00,72500.00,68566.00,69385.0,13568.228,1709600399999,947231555.74680,5405,8171.915,573649741.70830,0,2
2024-03-05 01:00:00,69788.00,70303.00,69382.00,69788.0,4753.882,1709603999999,332533313.14140,4277,2363.639,166075206.22100,0,2
2024-03-05 02:00:00,69788.00,71398.00,69626.30,70497.0,4567.144,1709607599999,319961659.63980,4455,2058.196,144966074.27700,0,2
2024-03-05 03:00:00,70497.00,70497.00,69641.00,69792.0,4114.529,1709611199999,288259770.80010,3588,1927.635,135564354.87250,0,2
2024-03-05 04:00:00,69923.00,70500.00,68787.90,69345.6,4037.417,1709614799999,282394964.62780,4513,1951.940,137206952.10000,0,2
2024-03-05 05:00:00,69109.00,70500.00,68507.20,69109.0,5351.197,1709618399999,371114498.31750,7965,2204.828,154340308.32180,0,2
2024-03-05 06:00:00,69380.00,70427.70,68722.00,68951.0,4008.758,1709621999999,278530448.89330,3255,2016.646,141009959.08620,0,2
2024-03-05 07:00:00,69523.10,70264.00,68200.00,68890.9,5060.09,1709625599999,349062827.30220,2181,2389.208,165794253.80890,0,2
2024-03-05 08:00:00,68890.90,69100.00,67477.70,68500.0,4582.824,1709629199999,313156988.29600,2009,2203.946,151475653.69780,0,2
2024-03-05 09:00:00,67910.80,69226.70,67600.00,67700.1,4126.61,1709632799999,282167268.71110,2204,2006.652,138208780.06490,0,2
2024-03-05 10:00:00,67700.10,69100.00,67700.00,68498.9,3962.591,1709636399999,270562193.09370,2348,1870.531,128618258.31650,0,2
2024-03-05 11:00:00,68104.30,68498.90,67500.00,68490.0,4627.843,1709639999999,314396117.13010,1992,2191.906,149541036.98380,0,2
2024-03-05 12:00:00,68490.00,68600.00,67423.80,68000.0,3867.125,1709643599999,262921308.34730,1919,1954.040,133490012.05170,0,2
2024-03-05 13:00:00,68000.00,68870.00,67650.00,67888.0,4662.858,1709647199999,317841108.59990,1913,2426.996,166046782.91680,0,2
2024-03-05 14:00:00,67901.90,68872.00,67777.70,68698.6,5118.001,1709650799999,349628076.14990,2158,2559.788,175707533.80710,0,2
2024-03-05 15:00:00,68699.00,68872.00,67070.00,67714.2,5812.239,1709654399999,396013632.81420,2495,2442.235,167176011.31140,0,2
2024-03-05 16:00:00,67266.50,69999.80,64800.00,66720.0,6632.154,1709657999999,441689481.07420,3986,3019.917,203137268.21380,0,2
2024-03-05 17:00:00,66720.00,67900.00,66260.00,67312.1,4848.965,1709661599999,325198978.92940,2703,2068.646,139764636.77210,0,2
2024-03-05 18:00:00,67312.10,67900.00,66457.60,67586.5,4113.598,1709665199999,276123082.14440,2662,2079.941,140640850.11350,0,2
2024-03-05 19:00:00,67581.10,67598.70,60475.70,62153.8,13054.944,1709668799999,845215271.60600,4890,2288.868,151110627.30090,0,1
2024-03-05 20:00:00,62153.80,65316.80,62000.00,63297.1,4062.504,1709672399999,260632152.80770,2508,2084.886,134861283.94040,0,1
2024-03-05 21:00:00,64287.10,66459.00,63245.50,65350.0,4903.553,1709675999999,317309431.48510,2378,2171.986,141706679.21320,0,1
