Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore,SMA,RSI,Signal,TP/SP_values,Profit_per_Coin
2024-03-21 20:45:00,66562.20,66903.00,65925.20,66000.0,942.431,2024-03-21 20:59:59.999,62553128.88280,473,474.657,31663948.78510,0,66352.445,38.04672695130173,Hold,0.0,0.0
2024-03-21 21:00:00,66562.20,66900.00,66000.00,66220.9,1233.691,2024-03-21 21:14:59.999,81941126.93400,549,615.696,41091259.56160,0,66342.54950000001,43.12583065956043,Hold,0.0,0.0
2024-03-21 21:15:00,66220.90,66885.00,66015.00,66562.2,803.495,2024-03-21 21:29:59.999,53383553.87530,529,398.439,26602862.65580,0,66337.8305,47.712198920544544,Hold,0.0,0.0
2024-03-21 21:30:00,66070.00,66799.00,66055.00,66330.0,827.015,2024-03-21 21:44:59.999,54991097.16050,472,395.654,26403561.61580,0,66329.468,55.28985281762455,Hold,0.0,0.0
2024-03-21 21:45:00,66675.00,66799.00,66330.00,66798.9,858.085,2024-03-21 21:59:59.999,57119544.06790,713,420.797,28089867.93300,0,66327.7125,61.289290448402454,Hold,0.0,0.0
2024-03-21 22:00:00,66401.50,67835.00,66400.00,67000.1,4162.634,2024-03-21 22:14:59.999,278668505.47160,814,3662.603,245237925.81610,0,66325.7715,59.034182521767214,Hold,0.0,0.0
2024-03-21 22:15:00,67538.60,68498.80,66400.20,68268.6,1378.597,2024-03-21 22:29:59.999,93163566.74380,824,843.872,57168903.38870,0,66333.61099999999,69.14941367895423,Hold,0.0,0.0
2024-03-21 22:30:00,68268.50,69448.90,67245.00,69289.8,2932.009,2024-03-21 22:44:59.999,201572124.36940,783,2407.244,165681591.16910,0,66343.1165,73.35231544823681,Hold,0.0,0.0
2024-03-21 22:45:00,69289.80,69293.00,67000.00,67900.0,1029.547,2024-03-21 22:59:59.999,69959828.66360,428,499.997,34152616.32490,0,66345.673,61.07512740424136,Hold,0.0,0.0
2024-03-21 23:00:00,67900.00,68927.00,67600.00,67601.6,645.048,2024-03-21 23:14:59.999,43994164.11200,477,327.099,22410660.68120,0,66349.6805,57.70468751716493,Hold,0.0,0.0
2024-03-21 23:15:00,67601.60,68926.70,67501.50,67501.5,861.013,2024-03-21 23:29:59.999,58743767.18950,773,427.808,29331609.45290,0,66353.1875,56.457711004067406,Hold,0.0,0.0
2024-03-21 23:30:00,67502.30,68925.50,67501.40,67927.6,731.364,2024-03-21 23:44:59.999,49784737.15820,648,360.834,24676482.05270,0,66356.6505,61.179480393454234,Hold,0.0,0.0
2024-03-21 23:45:00,67927.60,68925.30,67500.20,67588.4,749.383,2024-03-21 23:59:59.999,50922600.08510,775,376.884,25722047.35180,0,66358.416,50.56674821010027,Hold,0.0,0.0
2024-03-22 00:00:00,67927.20,68925.20,67500.30,67927.7,945.949,2024-03-22 00:14:59.999,64376543.77190,685,499.877,34154930.20290,0,66361.8795,59.4704062807762,Hold,0.0,0.0
2024-03-22 00:15:00,68610.40,68910.00,67587.00,67927.7,795.229,2024-03-22 00:29:59.999,54244152.01410,352,409.097,28054416.69300,0,66366.5145,64.50030840516911,Hold,0.0,0.0
2024-03-22 00:30:00,68500.00,68909.90,67631.70,68905.1,949.831,2024-03-22 00:44:59.999,64848654.08340,354,485.353,33299378.69730,0,66372.156,68.12766762115727,Hold,0.0,0.0
2024-03-22 00:45:00,68269.10,68905.10,67640.10,68440.1,978.545,2024-03-22 00:59:59.999,66792315.58610,330,470.102,32246455.35600,0,66396.81450000001,62.47392823455954,Hold,0.0,0.0
2024-03-22 01:00:00,68440.10,68904.00,67640.10,67887.7,1142.532,2024-03-22 01:14:59.999,77918437.34180,348,542.651,37170527.76890,0,66420.6515,59.92481682064344,Hold,0.0,0.0
2024-03-22 01:15:00,68269.00,68620.40,67655.00,68495.0,921.338,2024-03-22 01:29:59.999,62852565.47570,300,461.698,31628541.05240,0,66445.5845,60.61934158955155,Hold,0.0,0.0
2024-03-22 01:30:00,67927.70,68888.00,67656.40,67750.0,1044.706,2024-03-22 01:44:59.999,71245382.41350,458,507.369,34773444.32680,0,66468.73300000001,54.395816968943755,Hold,0.0,0.0
2024-03-22 01:45:00,68269.00,68269.00,67671.00,67974.0,825.877,2024-03-22 01:59:59.999,56085558.26480,302,411.191,28021915.05660,0,66496.8815,48.032116710308316,Hold,0.0,0.0
2024-03-22 02:00:00,67974.00,67974.00,67673.50,67850.0,1231.836,2024-03-22 02:14:59.999,83531897.73210,329,603.117,40983285.02650,0,66514.7095,39.072556162720154,Hold,0.0,0.0
2024-03-22 02:15:00,67675.70,67850.00,67675.70,67815.8,1150.117,2024-03-22 02:29:59.999,77927121.91330,587,606.625,41144147.00240,0,66530.4265,49.19539790535895,Hold,0.0,0.0
2024-03-22 02:30:00,67815.80,68165.00,67678.70,67681.8,936.727,2024-03-22 02:44:59.999,63478721.08840,3383,385.663,26182158.82820,0,66549.35350000001,50.791239147592705,Hold,0.0,0.0
2024-03-22 02:45:00,68164.90,68164.90,67681.80,67751.7,962.798,2024-03-22 02:59:59.999,65405996.51880,338,474.024,32310945.35150,0,66570.57149999999,52.4832268053515,Hold,0.0,0.0
2024-03-22 03:00:00,67751.70,68683.10,67682.30,67799.9,2519.498,2024-03-22 03:14:59.999,171205212.89060,474,1459.124,99374250.86060,0,66590.089,48.62979892272354,Hold,0.0,0.0
2024-03-22 03:15:00,67799.90,68684.00,67683.50,68682.0,1445.161,2024-03-22 03:29:59.999,98444503.29280,429,975.786,66597817.11450,0,66614.017,60.509725532405646,Hold,0.0,0.0
2024-03-22 03:30:00,68682.00,68850.00,67685.20,67927.7,829.307,2024-03-22 03:44:59.999,56560961.14990,404,405.193,27751464.04800,0,66636.11349999999,50.0,Hold,0.0,0.0
2024-03-22 03:45:00,67927.70,68886.70,67685.20,67687.3,946.824,2024-03-22 03:59:59.999,64585780.59470,406,476.847,32712080.73620,0,66657.008,47.94817520740164,Hold,0.0,0.0
2024-03-22 04:00:00,68269.00,68608.60,67687.30,68269.0,937.469,2024-03-22 04:14:59.999,63858936.01700,408,448.957,30751790.14100,0,66682.898,44.17757437070933,Hold,0.0,0.0
2024-03-22 04:15:00,68269.00,68608.60,67687.30,68000.0,854.355,2024-03-22 04:29:59.999,58205950.57160,365,418.799,28671130.77000,0,66699.253,45.82170321845622,Hold,0.0,0.0
2024-03-22 04:30:00,68269.00,68608.60,67687.30,68269.0,963.712,2024-03-22 04:44:59.999,65713683.72510,898,497.950,34109406.22410,0,66724.0825,53.82593164897357,Hold,0.0,0.0
2024-03-22 04:45:00,68269.00,68598.00,67687.60,67927.7,1044.858,2024-03-22 04:59:59.999,71184908.65200,302,514.506,35232474.86180,0,66747.2205,43.98677153335731,Hold,0.0,0.0
2024-03-22 05:00:00,67927.70,68597.00,67688.80,68269.0,1030.618,2024-03-22 05:14:59.999,70138349.23220,301,510.605,34907574.67500,0,66772.065,56.016135762971224,Hold,0.0,0.0
2024-03-22 05:15:00,68269.00,68596.00,67688.90,68269.0,956.481,2024-03-22 05:29:59.999,65165199.14860,342,481.281,32953670.81070,0,66796.905,53.606886095759776,Hold,0.0,0.0
2024-03-22 05:30:00,67927.70,68594.00,67689.00,68592.9,1224.797,2024-03-22 05:44:59.999,83451180.61120,492,616.710,42253177.51570,0,66823.3685,58.65992119926324,Hold,0.0,0.0
2024-03-22 05:45:00,67927.70,68593.00,67689.00,67689.4,929.198,2024-03-22 05:59:59.999,63329563.20240,370,487.524,33397785.17280,0,66845.31450000001,48.77486139650284,Hold,0.0,0.0
2024-03-22 06:00:00,68269.00,68593.00,67689.00,67689.2,1087.141,2024-03-22 06:14:59.999,74066653.38290,387,544.842,37248344.13870,0,66866.5105,50.073634771533136,Hold,0.0,0.0
2024-03-22 06:15:00,67689.20,68591.00,67688.80,67688.8,1072.646,2024-03-22 06:29:59.999,72987737.00710,450,526.709,35982618.67620,0,66888.4545,49.36532601457032,Hold,0.0,0.0
2024-03-22 06:30:00,67688.80,68594.70,67688.50,67688.5,1085.646,2024-03-22 06:44:59.999,73934584.44980,526,538.857,36875617.53740,0,66906.898,48.86497941883691,Hold,0.0,0.0
2024-03-22 06:45:00,67810.00,68594.70,67687.80,67687.8,862.728,2024-03-22 06:59:59.999,58766933.78670,499,424.441,29054060.42640,0,66928.83600000001,37.652757078986575,Hold,0.0,0.0
2024-03-22 07:00:00,68269.00,68887.00,67687.40,67687.4,1677.722,2024-03-22 07:14:59.999,114676994.94880,540,1178.733,80835194.54320,0,66948.6295,46.32804620885664,Hold,0.0,0.0
2024-03-22 07:15:00,68269.00,68887.00,67682.50,68000.0,949.396,2024-03-22 07:29:59.999,64635476.33220,971,411.967,28239820.19970,0,66962.141,54.675118858953994,Hold,0.0,0.0
2024-03-22 07:30:00,67683.00,68887.80,67681.80,67801.7,1133.605,2024-03-22 07:44:59.999,77208803.33180,662,498.440,34178170.93400,0,66982.507,42.10881826471678,Hold,0.0,0.0
2024-03-22 07:45:00,67801.70,68885.00,67801.30,67801.9,1087.303,2024-03-22 07:59:59.999,74093199.97990,447,517.150,35433214.78610,0,66997.017,46.32071616953298,Hold,0.0,0.0
2024-03-22 08:00:00,67801.90,68886.90,67801.80,67803.0,716.336,2024-03-22 08:14:59.999,48946126.95520,501,349.171,24048284.20410,0,67019.53050000001,40.38858180018155,Hold,0.0,0.0
2024-03-22 08:15:00,68880.00,68886.90,67801.90,67802.0,877.237,2024-03-22 08:29:59.999,59942357.88210,567,427.288,29431600.10780,0,67032.5515,46.98402034646584,Hold,0.0,0.0
2024-03-22 08:30:00,67900.00,68887.80,67801.70,68002.8,700.066,2024-03-22 08:44:59.999,47832800.06560,614,340.091,23421985.19580,0,67053.9195,43.15117834722662,Hold,0.0,0.0
2024-03-22 08:45:00,67993.50,68886.00,67803.00,67850.0,1077.802,2024-03-22 08:59:59.999,73645398.94370,682,535.410,36864501.96620,0,67075.919,40.005724644595034,Hold,0.0,0.0
2024-03-22 09:00:00,67850.00,68881.00,67806.00,68800.0,809.742,2024-03-22 09:14:59.999,55330977.86740,752,407.266,28028556.87660,0,67097.52649999999,53.803768871909874,Hold,0.0,0.0
2024-03-22 09:15:00,68113.70,68879.00,67805.10,67805.2,953.650,2024-03-22 09:29:59.999,65128389.17760,864,469.294,32268836.66130,0,67114.103,52.0578618140461,Hold,0.0,0.0
2024-03-22 09:30:00,67805.20,68880.90,67801.30,67950.0,1444.743,2024-03-22 09:44:59.999,98673768.54660,1039,704.177,48454782.29920,0,67131.38,54.408085998242186,Hold,0.0,0.0
2024-03-22 09:45:00,67950.00,68880.80,67801.70,67801.8,1178.062,2024-03-22 09:59:59.999,80513502.53660,911,575.360,39626933.55370,0,67147.9145,51.81905988409528,Hold,0.0,0.0
2024-03-22 10:00:00,67801.80,68879.90,67801.70,68249.8,1026.577,2024-03-22 10:14:59.999,70025163.44210,839,506.988,34784824.74890,0,67168.29100000001,57.89740270703772,Hold,0.0,0.0
2024-03-22 10:15:00,68310.00,68880.00,67801.80,68880.0,1224.211,2024-03-22 10:29:59.999,83568136.36850,1090,571.400,39301170.60620,0,67195.4405,64.24985656913356,Hold,0.0,0.0
2024-03-22 10:30:00,68130.00,68880.80,67802.30,68880.7,822.787,2024-03-22 10:44:59.999,56206705.47470,1083,388.336,26743843.55380,0,67213.3755,64.26198159435879,Hold,0.0,0.0
2024-03-22 10:45:00,68130.00,68880.80,67802.80,68310.0,1093.546,2024-03-22 10:59:59.999,74707504.34030,1158,519.095,35749093.63840,0,67235.8205,53.48973342939481,Hold,0.0,0.0
2024-03-22 11:00:00,68130.00,68879.90,67800.20,68490.0,1536.423,2024-03-22 11:14:59.999,104651426.32080,880,427.855,29414560.73350,0,67254.431,57.78039020640701,Hold,0.0,0.0
2024-03-22 11:15:00,68490.00,68880.50,67800.30,67800.3,1438.245,2024-03-22 11:29:59.999,98267222.20180,1168,721.026,49629547.62750,0,67268.49650000001,49.98435299640128,Hold,0.0,0.0
2024-03-22 11:30:00,67800.50,68850.00,67800.30,67830.0,878.901,2024-03-22 11:44:59.999,60014442.69500,895,451.214,31007575.84770,0,67285.142,50.2625743960789,Hold,0.0,0.0
2024-03-22 11:45:00,67860.00,68589.00,67811.20,67999.9,947.717,2024-03-22 11:59:59.999,64363920.34910,502,368.854,25101980.57930,0,67297.954,51.863359885505474,Hold,0.0,0.0
2024-03-22 12:00:00,67999.90,68808.70,67811.10,68130.0,1267.427,2024-03-22 12:14:59.999,86519340.62500,771,895.035,61257211.67170,0,67308.604,51.21383311703181,Hold,0.0,0.0
2024-03-22 12:15:00,68130.00,68807.00,67811.30,67811.5,1110.228,2024-03-22 12:29:59.999,75844867.42250,1087,552.557,38010106.37540,0,67324.00850000001,49.643868055427085,Hold,0.0,0.0
2024-03-22 12:30:00,68538.60,68805.00,67811.50,68804.0,742.391,2024-03-22 12:44:59.999,50649477.30800,794,355.629,24416736.79570,0,67347.618,50.0367120672565,Hold,0.0,0.0
2024-03-22 12:45:00,68804.00,68804.00,68000.00,68489.5,28.320,2024-03-22 12:59:59.999,1942736.49690,272,20.359,1399144.50530,0,67364.663,57.17671735710545,Hold,0.0,0.0
2024-03-22 13:00:00,68489.20,68758.00,68040.70,68400.0,77.279,2024-03-22 13:14:59.999,5290564.87390,388,37.238,2555167.92810,0,67379.74100000001,54.77483977759859,Hold,0.0,0.0
2024-03-22 13:15:00,68100.00,68489.90,67812.50,68120.0,559.582,2024-03-22 13:29:59.999,38146928.47540,449,242.090,16562644.52280,0,67397.3405,53.28447563996695,Hold,0.0,0.0
2024-03-22 13:30:00,68220.00,68466.60,65316.90,65824.1,4202.341,2024-03-22 13:44:59.999,282436064.65930,570,700.921,46192940.49080,0,67402.808,31.87584990809782,Hold,0.0,0.0
2024-03-22 13:45:00,65318.10,66300.00,65317.00,65752.6,624.481,2024-03-22 13:59:59.999,40848730.64120,712,82.434,5438161.06590,0,67410.1705,24.504337050805418,Hold,0.0,0.0
2024-03-22 14:00:00,66248.90,66300.00,65317.20,65789.5,751.300,2024-03-22 14:14:59.999,49703868.01290,465,690.970,45757758.85120,0,67417.717,24.947320647064487,Hold,0.0,0.0
2024-03-22 14:15:00,66294.70,66299.90,65387.50,65666.3,311.010,2024-03-22 14:29:59.999,20377795.73810,557,57.858,3812739.48290,0,67424.64,26.898407871511154,Hold,0.0,0.0
2024-03-22 14:30:00,65666.30,66299.90,65610.10,65801.0,155.121,2024-03-22 14:44:59.999,10234251.30530,533,91.748,6064286.16200,0,67432.19300000001,26.315047739844175,Hold,0.0,0.0
2024-03-22 14:45:00,65801.00,66300.00,65792.00,65792.0,313.667,2024-03-22 14:59:59.999,20718443.08550,441,152.884,10116218.90330,0,67439.698,29.900518425108487,Hold,0.0,0.0
2024-03-22 15:00:00,65792.00,66300.00,65792.00,65793.0,187.696,2024-03-22 15:14:59.999,12379022.41590,285,82.537,5460247.56280,0,67446.162,29.495490417136352,Hold,0.0,0.0
2024-03-22 15:15:00,66200.00,66300.00,65793.00,66300.0,83.349,2024-03-22 15:29:59.999,5505513.72020,279,45.223,2996744.82120,0,67455.09700000001,33.976207982203135,Hold,0.0,0.0
2024-03-22 15:30:00,66019.30,66300.00,65793.10,65880.0,114.747,2024-03-22 15:44:59.999,7579850.06690,425,66.840,4424575.36990,0,67458.997,29.88988595330872,Hold,0.0,0.0
2024-03-22 15:45:00,65970.70,66300.00,65793.50,65888.0,107.654,2024-03-22 15:59:59.999,7105903.11640,441,55.911,3697634.72120,0,67461.937,31.79779321308925,Hold,0.0,0.0
2024-03-22 16:00:00,66139.90,68758.00,65888.00,67590.0,544.418,2024-03-22 16:14:59.999,36353306.54600,417,514.395,34360290.70700,0,67470.3925,39.87185476873788,Hold,0.0,0.0
2024-03-22 16:15:00,67950.00,68000.00,65888.60,67454.6,68.420,2024-03-22 16:29:59.999,4612630.65930,411,28.763,1946177.47550,0,67482.26400000001,41.10008427787621,Hold,0.0,0.0
2024-03-22 16:30:00,67454.70,67859.90,65810.20,66870.0,86.110,2024-03-22 16:44:59.999,5732091.01520,587,32.394,2172414.34570,0,67487.269,37.87484942623467,Hold,0.0,0.0
2024-03-22 16:45:00,66870.00,67700.00,65810.20,66240.3,201.005,2024-03-22 16:59:59.999,13282076.40850,516,44.040,2943780.85910,0,67492.645,35.88580696511434,Hold,0.0,0.0
2024-03-22 17:00:00,66599.20,66899.90,65901.50,66769.0,62.404,2024-03-22 17:14:59.999,4148337.41410,304,32.371,2158963.57840,0,67497.16949999999,59.658196536991206,Hold,0.0,0.0
2024-03-22 17:15:00,66769.00,66899.90,65810.20,66420.0,122.222,2024-03-22 17:29:59.999,8093493.78840,360,42.722,2850691.19600,0,67502.2695,56.45554437824031,Hold,0.0,0.0
2024-03-22 17:30:00,66330.00,67977.00,65824.20,66041.0,131.523,2024-03-22 17:44:59.999,8856641.59190,494,108.082,7302155.68420,0,67504.4745,52.281675829659065,Hold,0.0,0.0
2024-03-22 17:45:00,66041.00,67706.00,66041.00,66300.0,257.395,2024-03-22 17:59:59.999,17101613.46310,374,44.717,2999000.03410,0,67510.43549999999,55.61084450425881,Hold,0.0,0.0
2024-03-22 18:00:00,66300.00,67181.40,66041.00,67181.0,50.731,2024-03-22 18:14:59.999,3381592.94190,164,22.521,1512772.49280,0,67520.9305,60.792379641505306,Hold,0.0,0.0
2024-03-22 18:15:00,67179.00,67181.40,66050.10,66780.0,41.462,2024-03-22 18:29:59.999,2766324.57290,126,21.426,1437045.07900,0,67525.8305,57.2803371945648,Hold,0.0,0.0
2024-03-22 18:30:00,66780.00,66790.00,66050.10,66512.6,54.947,2024-03-22 18:44:59.999,3646561.45070,294,20.163,1346489.11080,0,67532.992,55.10224339884857,Hold,0.0,0.0
2024-03-22 18:45:00,66788.70,66790.00,66512.70,66789.0,176.115,2024-03-22 18:59:59.999,11759336.36580,180,138.223,9231739.36910,0,67541.49100000001,53.58441329971267,Hold,0.0,0.0
2024-03-22 19:00:00,66779.00,66789.90,66515.00,66515.0,99.517,2024-03-22 19:14:59.999,6640207.69200,425,29.870,1994878.35680,0,67548.66100000001,54.7564117929051,Hold,0.0,0.0
2024-03-22 19:15:00,66788.70,66789.00,66501.00,66550.3,42.013,2024-03-22 19:29:59.999,2801313.23010,391,17.063,1139613.57240,0,67551.6635,54.940693770981014,Hold,0.0,0.0
2024-03-22 19:30:00,66788.90,66789.90,66550.00,66789.2,42.776,2024-03-22 19:44:59.999,2851323.73520,360,17.506,1168764.63600,0,67559.5395,42.35790357674537,Hold,0.0,0.0
2024-03-22 19:45:00,66550.90,66789.90,65317.00,66510.0,1374.961,2024-03-22 19:59:59.999,90930845.92060,685,56.035,3740919.83360,0,67566.334,41.226408084410686,Hold,0.0,0.0
2024-03-22 20:00:00,66698.90,66698.90,65318.10,65824.2,150.776,2024-03-22 20:14:59.999,9899164.18360,711,29.047,1934651.45540,0,67568.6625,40.465684486908266,Hold,0.0,0.0
2024-03-22 20:15:00,65824.80,66696.00,65430.00,66330.0,80.043,2024-03-22 20:29:59.999,5301106.02640,613,39.872,2655880.71520,0,67573.104,50.836675683238475,Hold,0.0,0.0
2024-03-22 20:30:00,66669.00,66670.00,65801.10,66669.0,66.782,2024-03-22 20:44:59.999,4425952.90790,518,33.777,2249994.25650,0,67579.2,49.03303163920476,Hold,0.0,0.0
2024-03-22 20:45:00,66668.50,66669.00,65850.00,66669.0,49.465,2024-03-22 20:59:59.999,3274890.12370,524,21.587,1436004.36960,0,67583.069,52.58202331079681,Hold,0.0,0.0
2024-03-22 21:00:00,66370.00,66668.80,65824.20,66665.8,42.903,2024-03-22 21:14:59.999,2837152.52440,518,13.923,927074.71860,0,67578.992,57.0265407107513,Hold,0.0,0.0
2024-03-22 21:15:00,66665.80,66666.00,65790.00,65800.0,94.746,2024-03-22 21:29:59.999,6264680.42880,465,32.622,2173277.60760,0,67570.58600000001,45.05224825839137,Hold,0.0,0.0
2024-03-22 21:30:00,65800.00,66664.00,65318.20,65318.5,291.704,2024-03-22 21:44:59.999,19147957.80420,708,39.115,2597570.71670,0,67564.63350000001,29.987320826080364,Hold,0.0,0.0
2024-03-22 21:45:00,65318.50,66640.00,65318.20,65700.0,49.870,2024-03-22 21:59:59.999,3283585.29260,488,22.002,1454905.89920,0,67559.83350000001,38.34649747507442,Hold,0.0,0.0
2024-03-22 22:00:00,65700.00,66649.40,65318.30,66649.2,117.475,2024-03-22 22:14:59.999,7768121.43200,1071,75.557,5024263.60700,0,67557.2395,51.284897283467444,Hold,0.0,0.0
2024-03-22 22:15:00,65824.70,66649.20,65335.00,65411.0,40.421,2024-03-22 22:29:59.999,2660087.44170,556,10.590,703013.95890,0,67545.122,39.02411826552393,Hold,0.0,0.0
2024-03-22 22:30:00,65519.80,66647.90,65411.00,66239.9,24.925,2024-03-22 22:44:59.999,1646062.90230,353,16.011,1059824.19610,0,67536.261,47.9867687308812,Hold,0.0,0.0
2024-03-22 22:45:00,65782.60,66600.00,65410.00,66060.0,36.564,2024-03-22 22:59:59.999,2411283.28200,353,13.505,898175.21330,0,67525.06,46.48626180681961,Hold,0.0,0.0
2024-03-22 23:00:00,66060.00,66647.90,64803.00,66647.8,3211.276,2024-03-22 23:14:59.999,209759070.83460,576,40.745,2688106.34990,0,67512.2035,49.03491768817061,Hold,0.0,0.0
2024-03-22 23:15:00,66647.80,66647.80,64803.00,64999.9,77.380,2024-03-22 23:29:59.999,5084443.53890,759,31.962,2124845.54850,0,67495.45,41.31577434010006,Hold,0.0,0.0
2024-03-22 23:30:00,65340.00,66647.40,64805.50,66613.0,44.533,2024-03-22 23:44:59.999,2932341.01930,535,26.592,1762465.49250,0,67485.165,54.09902513043299,Hold,0.0,0.0
2024-03-22 23:45:00,66150.00,66613.00,65600.10,66430.0,28.799,2024-03-22 23:59:59.999,1911300.17120,196,15.142,1008133.06460,0,67475.7885,50.53769222497043,Hold,0.0,0.0
2024-03-23 00:00:00,66510.00,66612.80,65880.10,66300.0,84.842,2024-03-23 00:14:59.999,5634278.83350,167,61.768,4107737.01830,0,67461.8035,47.97029702970297,Hold,0.0,0.0
2024-03-23 00:15:00,66300.00,66647.80,65880.10,65900.0,509.537,2024-03-23 00:29:59.999,33908317.58660,156,362.095,24089320.09310,0,67445.70899999999,45.94836670179136,Hold,0.0,0.0
2024-03-23 00:30:00,66600.00,66647.90,65701.10,66510.0,76.656,2024-03-23 00:44:59.999,5076965.29600,325,39.559,2634511.38150,0,67435.309,49.22846842563979,Hold,0.0,0.0
2024-03-23 00:45:00,66060.00,66647.80,65703.00,66060.0,29.702,2024-03-23 00:59:59.999,1969239.82940,203,17.454,1161830.35400,0,67423.36,51.34283648383432,Hold,0.0,0.0
2024-03-23 01:00:00,66060.00,66647.80,66000.00,66647.8,11.258,2024-03-23 01:14:59.999,748678.64790,106,7.345,488492.84080,0,67418.2815,56.790943365381686,Hold,0.0,0.0
2024-03-23 01:15:00,66450.10,66647.80,65703.00,66647.0,35.839,2024-03-23 01:29:59.999,2377231.26600,184,23.075,1534793.36720,0,67411.76299999999,55.03369974273384,Hold,0.0,0.0
2024-03-23 01:30:00,66420.00,66649.40,65703.00,66649.4,1089.356,2024-03-23 01:44:59.999,72587072.22210,177,1069.291,71264915.31570,0,67405.66050000001,50.00118206104161,Hold,0.0,0.0
2024-03-23 01:45:00,66649.40,66664.00,66240.40,66664.0,75.867,2024-03-23 01:59:59.999,5055384.04370,189,32.132,2140865.84810,0,67399.6805,58.657859097316276,Hold,0.0,0.0
2024-03-23 02:00:00,66664.00,66664.00,66070.00,66664.0,45.098,2024-03-23 02:14:59.999,2993795.84610,162,20.851,1388876.96210,0,67391.9005,53.30950634432605,Hold,0.0,0.0
2024-03-23 02:15:00,66510.70,66664.00,66070.00,66070.1,34.539,2024-03-23 02:29:59.999,2290766.38060,125,12.645,842188.67420,0,67376.676,50.0740328089954,Hold,0.0,0.0
2024-03-23 02:30:00,66070.10,66665.00,66070.00,66310.0,118.174,2024-03-23 02:44:59.999,7840503.91510,201,43.941,2927153.88850,0,67367.219,47.39086106219295,Hold,0.0,0.0
2024-03-23 02:45:00,66664.90,66665.00,66310.00,66665.0,27.180,2024-03-23 02:59:59.999,1805914.88220,114,10.044,669560.98200,0,67363.04400000001,66.07084258276228,Hold,0.0,0.0
2024-03-23 03:00:00,66665.00,66665.00,66310.00,66660.0,49.376,2024-03-23 03:14:59.999,3287014.24140,114,38.333,2554450.35000,0,67360.2805,50.657821072668234,Hold,0.0,0.0
2024-03-23 03:15:00,66600.00,66600.00,66300.00,66300.0,277.201,2024-03-23 03:29:59.999,18387535.68740,97,22.052,1468579.78530,0,67351.7815,48.2663892889529,Hold,0.0,0.0
2024-03-23 03:30:00,66300.00,66600.00,66065.00,66299.0,22.035,2024-03-23 03:44:59.999,1458269.52440,116,5.034,334508.58050,0,67343.5265,49.98618937134019,Hold,0.0,0.0
2024-03-23 03:45:00,66300.00,66300.00,66066.00,66299.0,54.961,2024-03-23 03:59:59.999,3635157.15340,91,16.829,1115657.50280,0,67336.1775,56.19488262327663,Hold,0.0,0.0
2024-03-23 04:00:00,66299.00,66300.00,66066.00,66067.0,33.334,2024-03-23 04:14:59.999,2207008.10450,78,20.628,1367408.62900,0,67326.8745,42.20728961441034,Hold,0.0,0.0
2024-03-23 04:15:00,66300.00,66600.00,66067.00,66300.0,33.560,2024-03-23 04:29:59.999,2220723.27400,118,14.525,963118.65200,0,67318.3095,54.57073207892132,Hold,0.0,0.0
2024-03-23 04:30:00,66067.00,66600.00,66066.00,66066.0,51.890,2024-03-23 04:44:59.999,3440459.49020,144,25.463,1693638.97580,0,67307.2945,37.19404824793086,Hold,0.0,0.0
2024-03-23 04:45:00,66070.10,66600.00,66066.00,66598.0,94.318,2024-03-23 04:59:59.999,6260229.98740,192,57.194,3806853.46940,0,67298.7345,49.12587412587413,Hold,0.0,0.0
2024-03-23 05:00:00,66240.00,66600.00,66066.00,66267.0,25.388,2024-03-23 05:14:59.999,1685467.93300,88,11.566,770094.42000,0,67285.3695,43.89410487321973,Hold,0.0,0.0
2024-03-23 05:15:00,66267.00,66664.90,66066.00,66066.1,44.022,2024-03-23 05:29:59.999,2923180.10900,142,23.920,1594170.96590,0,67272.648,40.98923953341175,Hold,0.0,0.0
2024-03-23 05:30:00,66066.10,66664.90,66066.10,66148.0,35.280,2024-03-23 05:44:59.999,2340605.92130,167,18.436,1226161.69730,0,67260.335,42.41087186727846,Hold,0.0,0.0
2024-03-23 05:45:00,66330.00,66664.90,66111.00,66664.9,49.789,2024-03-23 05:59:59.999,3307934.37110,233,32.026,2133234.71340,0,67253.59850000001,58.95082164569904,Hold,0.0,0.0
2024-03-23 06:00:00,66664.90,66665.00,66111.10,66665.0,59.709,2024-03-23 06:14:59.999,3966833.01400,214,31.396,2092831.33620,0,67246.863,55.75775269235762,Hold,0.0,0.0
2024-03-23 06:15:00,66665.00,66665.00,66111.20,66111.2,39.518,2024-03-23 06:29:59.999,2624563.42400,154,22.616,1506871.61000,0,67237.3585,41.562042905899496,Hold,0.0,0.0
2024-03-23 06:30:00,66420.00,66665.00,66111.20,66510.0,54.354,2024-03-23 06:44:59.999,3608443.71620,172,27.749,1849056.11500,0,67229.848,47.959405778962825,Hold,0.0,0.0
2024-03-23 06:45:00,66510.00,66665.00,66112.00,66330.0,52.126,2024-03-23 06:59:59.999,3462726.56360,230,23.725,1581489.61040,0,67219.048,50.42913543514332,Hold,0.0,0.0
2024-03-23 07:00:00,66330.00,66665.00,66111.30,66665.0,262.827,2024-03-23 07:14:59.999,17382147.56290,129,9.732,648647.49900,0,67209.872,54.77881652478196,Hold,0.0,0.0
