Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore,label,Signals,TP/SP_values,Profit_per_Coin,Profit/Loss_Investment,Profit/Loss_Investment_and_fees
2024-04-18 09:00:00,61664.00,61664.00,61100.10,61270.1,117.769,1713431699999,7225903.00600,338,57.658,3547278.28780,0,1,1.0,62942.4,1672.300000000003,13.646950143707967,13.641491363650484
2024-04-18 10:30:00,61582.70,61612.00,61100.90,61413.8,96.362,1713437099999,5917760.24820,267,52.188,3215003.66080,0,1,1.0,62942.4,1528.5999999999985,12.445085632219456,12.440107597966568
2024-04-18 11:00:00,61107.90,61620.00,61103.00,61497.0,81.638,1713438899999,5011534.35770,197,42.909,2641751.48670,0,1,1.0,62942.4,1445.4000000000015,11.751792770379053,11.747092053270901
2024-04-18 11:45:00,61600.00,61800.00,61333.00,61600.2,97.955,1713441599999,6037856.19050,288,48.158,2973699.34970,0,1,1.0,62942.4,1342.2000000000044,10.894445147905401,10.890087369846238
2024-04-18 12:00:00,61600.00,61800.00,61333.00,61800.0,112.746,1713442499999,6955866.25080,259,62.314,3849997.39750,0,1,1.0,61153.6,-646.4000000000015,-5.229773462783183,-5.231865372168296
2024-04-18 12:30:00,61780.00,61800.00,61120.00,61800.0,75.848,1713444299999,4668978.79890,395,39.121,2416091.59020,0,1,1.0,61153.6,-646.4000000000015,-5.229773462783183,-5.231865372168296
2024-04-18 12:45:00,61359.80,61800.00,61103.00,61245.0,39.191,1713445199999,2405894.74990,253,14.881,917112.07300,0,1,1.0,62942.4,1697.4000000000015,13.857457751653207,13.851914768552547
2024-04-18 14:00:00,61360.00,61877.00,61103.40,61876.6,221.575,1713449699999,13663384.15310,622,146.960,9088198.11390,0,1,1.0,63891.2,2014.5999999999985,16.279175003151423,16.272663333150163
2024-04-18 14:45:00,63048.90,64288.60,62204.00,63891.2,874.384,1713452399999,55777879.33500,617,803.652,51286934.71400,0,1,1.0,65258.8,1367.6000000000058,10.70256936792552,10.69828834017835
2024-04-18 15:00:00,64100.00,65258.80,62202.40,65258.8,658.171,1713453299999,42489936.35670,994,488.794,31602642.62180,0,2,1.0,63953.6,-1305.2000000000044,-10.00018388324643,-10.004183956799729
2024-04-18 15:15:00,65258.80,65258.80,63028.00,63953.6,173.884,1713454199999,11171790.35470,564,71.306,4615352.54620,0,1,1.0,63310.2,-643.4000000000015,-5.030209401816328,-5.032221485577055
2024-04-18 17:30:00,63009.20,63503.60,62650.00,63250.4,44.359,1713462299999,2804240.52800,400,18.297,1161405.43080,0,1,1.0,66997.9,3747.4999999999927,29.624318581384408,29.612468853951853
2024-04-18 18:30:00,62850.00,63503.60,62202.10,63503.4,107.695,1713465899999,6757037.29670,617,43.522,2747462.21140,0,1,1.0,66997.9,3494.4999999999927,27.51427482622972,27.50326911629923
2024-04-18 18:45:00,63503.40,63503.60,62203.30,63109.0,104.136,1713466799999,6556590.77070,742,53.003,3354665.48290,0,1,1.0,64474.7,1365.699999999997,10.820168280276958,10.815840212964847
2024-04-18 19:15:00,62807.40,63999.00,62401.10,63000.0,1100.135,1713468599999,69835747.72230,431,1077.699,68431420.99730,0,1,1.0,64474.7,1474.699999999997,11.703968253968231,11.699286666666644
2024-04-18 19:45:00,64899.50,67000.00,63411.50,66997.9,3163.944,1713470399999,206013835.91380,384,1990.735,129827359.33020,0,2,1.0,65261.7,-1736.199999999997,-12.957122536676502,-12.962305385691174
2024-04-18 21:15:00,64933.70,64999.90,64000.00,64000.1,189.03,1713475799999,12129984.36310,410,35.100,2269766.37710,0,2,2.0,64825.8,-825.7000000000044,-6.45077117067008,-6.453351479138348
2024-04-19 01:15:00,64001.10,64799.00,64001.10,64600.1,46.877,1713490199999,3011738.77930,271,10.332,669126.18690,0,2,2.0,63129.8,1470.2999999999956,11.380013343632562,11.375461338295109
2024-04-19 01:30:00,64600.00,64798.90,63777.20,63777.2,913.052,1713491099999,58465784.36950,377,34.302,2206291.41850,0,2,2.0,60485.7,3291.5,25.804676279297304,25.794354408785587
2024-04-19 01:45:00,63777.20,63999.90,63000.00,63129.8,1588.118,1713491999999,100956272.01090,337,22.704,1451955.39160,0,2,1.0,60485.7,-2644.100000000006,-20.941773932437656,-20.95015064201063
2024-04-19 02:30:00,59950.20,62700.00,59299.00,61196.1,2471.046,1713494699999,148173050.34490,847,518.691,31088833.68300,0,1,1.0,60464.8,-731.2999999999956,-5.975053965857266,-5.977443987443609
2024-04-19 03:15:00,60988.20,62920.20,60988.00,61930.0,318.163,1713497399999,19620328.90960,282,247.290,15274531.34010,0,1,1.0,61010.0,-920.0,-7.427740997900856,-7.4307120943000164
2024-04-19 03:30:00,61930.00,62900.00,61500.00,62750.0,148.321,1713498299999,9198067.35410,360,85.150,5303478.01110,0,2,2.0,61010.0,1740.0,13.864541832669323,13.858996015936254
2024-04-19 04:00:00,61920.10,62600.00,61500.10,62300.0,247.611,1713500099999,15349098.78930,194,201.221,12474777.27160,0,2,1.0,61658.3,-641.6999999999971,-5.1500802568218065,-5.152140288924535
2024-04-19 05:00:00,62800.00,62830.00,61948.00,62000.5,250.91,1713503699999,15608957.82670,233,36.845,2307769.03230,0,1,1.0,61010.0,-990.5,-7.987838807751551,-7.991033943274652
2024-04-19 05:45:00,62349.90,62349.90,61500.00,62290.0,46.594,1713506399999,2882373.59900,271,20.375,1267228.71650,0,2,2.0,61010.0,1280.0,10.274522395248034,10.270412586289936
2024-04-19 12:00:00,64280.50,65100.00,64280.50,64800.0,1424.641,1713528899999,92309393.85890,409,1345.626,87197341.19950,0,0,1.0,63780.0,-1020.0,-7.87037037037037,-7.873518518518519
2024-04-19 16:15:00,64500.00,64604.10,64317.50,64318.7,2478.269,1713544199999,159823454.03510,507,2301.834,148471043.13790,0,0,1.0,63609.1,-709.5999999999985,-5.516280646219517,-5.518487158478005
2024-04-20 03:15:00,64625.20,64999.80,64625.20,64625.3,35.504,1713583799999,2302604.40090,97,23.141,1503436.13670,0,0,2.0,65350.0,-724.6999999999971,-5.6069372211811555,-5.609179996069628
2024-04-20 03:45:00,64999.60,64999.80,64625.10,64675.0,49.009,1713585599999,3178624.06680,122,28.358,1842951.96190,0,0,2.0,65350.0,-675.0,-5.2183996907615,-5.2204870506378045
2024-04-20 04:00:00,64999.80,64999.80,64625.10,64965.8,11.963,1713586499999,775315.21660,73,6.354,412668.46300,0,2,2.0,63609.1,1356.7000000000044,10.44164775928261,10.437471100178897
2024-04-20 07:45:00,64900.00,64915.10,64327.00,64674.6,47.251,1713599999999,3052798.47680,161,23.818,1543656.56160,0,0,2.0,65350.0,-675.4000000000015,-5.22152436969074,-5.223612979438617
2024-04-20 08:15:00,64894.80,64915.10,64326.00,64914.9,80.707,1713601799999,5218279.05070,205,44.403,2882292.19290,0,2,2.0,63609.1,1305.800000000003,10.05778334403968,10.053760230702064
2024-04-20 19:00:00,64751.40,64900.00,64500.30,64900.0,677.668,1713640499999,43909467.99720,190,644.788,41782234.47300,0,0,1.0,66250.0,1350.0,10.400616332819723,10.396456086286594
2024-04-21 20:15:00,64999.90,64999.90,64480.00,64680.0,19.517,1713731399999,1264977.23130,159,10.578,687423.39140,0,1,1.0,65998.9,1318.8999999999942,10.195578231292473,10.191499999999955
